gender,age,category,quantity,total_price,payment_method,datetime,shopping_mall
Male,31,Books,3,45.45,Debit Card,2021-02-07,Mall of Istanbul
Female,29,Food & Beverage,3,15.69,Debit Card,2021-03-31,Metrocity
Male,40,Toys,4,143.36,Credit Card,2023-07-01,Metrocity
Female,32,Food & Beverage,5,26.15,Credit Card,2022-09-21,Forum Istanbul
Female,29,Shoes,3,1800.51,Cash,2021-06-16,Mall of Istanbul
Male,18,Technology,5,5250.0,Credit Card,2021-05-31,Mall of Istanbul
Female,49,Souvenir,3,35.19,Credit Card,2021-04-27,Kanyon
Female,22,Toys,1,35.84,Cash,2021-06-24,Istinye Park
Female,62,Clothing,3,900.24,Debit Card,2022-05-19,Metrocity
Female,38,Technology,1,1050.0,Credit Card,2022-05-13,Metrocity
Female,68,Food & Beverage,3,15.69,Cash,2022-02-19,Emaar Square Mall
Female,42,Food & Beverage,3,15.69,Credit Card,2022-11-08,Kanyon
Male,27,Clothing,2,600.16,Credit Card,2021-05-20,Mall of Istanbul
Female,50,Clothing,1,300.08,Debit Card,2022-12-22,Cevahir AVM
Female,38,Clothing,5,1500.4,Credit Card,2022-01-14,Emaar Square Mall
Female,44,Food & Beverage,1,5.23,Cash,2021-03-21,Mall of Istanbul
Male,42,Technology,2,2100.0,Cash,2021-05-12,Kanyon
Male,29,Toys,4,143.36,Cash,2022-01-07,Kanyon
Female,63,Food & Beverage,1,5.23,Credit Card,2021-09-23,Metropol AVM
Female,21,Shoes,4,2400.68,Cash,2023-03-02,Mall of Istanbul
Female,41,Cosmetics,1,40.66,Debit Card,2021-12-06,Kanyon
Female,51,Food & Beverage,2,10.46,Cash,2022-04-09,Istinye Park
Male,66,Clothing,3,900.24,Cash,2021-11-15,Istinye Park
Male,34,Clothing,1,300.08,Cash,2022-08-18,Kanyon
Male,52,Toys,2,71.68,Credit Card,2021-05-25,Viaport Outlet
Female,37,Toys,1,35.84,Credit Card,2021-04-03,Metrocity
Female,58,Shoes,3,1800.51,Cash,2022-10-10,Mall of Istanbul
Female,24,Clothing,5,1500.4,Debit Card,2022-04-28,Mall of Istanbul
Female,49,Books,2,30.3,Debit Card,2022-05-10,Metropol AVM
Female,28,Clothing,2,600.16,Cash,2021-09-01,Metrocity
Female,56,Clothing,5,1500.4,Debit Card,2021-09-19,Mall of Istanbul
Female,68,Cosmetics,2,81.32,Cash,2021-12-05,Forum Istanbul
Male,64,Clothing,3,900.24,Cash,2021-03-28,Cevahir AVM
Female,68,Cosmetics,1,40.66,Debit Card,2021-04-20,Mall of Istanbul
Female,45,Clothing,5,1500.4,Credit Card,2021-05-27,Cevahir AVM
Female,51,Clothing,3,900.24,Credit Card,2021-04-21,Kanyon
Female,58,Clothing,5,1500.4,Credit Card,2022-12-31,Mall of Istanbul
Male,39,Clothing,3,900.24,Cash,2022-02-11,Forum Istanbul
Male,55,Shoes,3,1800.51,Credit Card,2021-10-05,Kanyon
Female,60,Food & Beverage,3,15.69,Credit Card,2022-08-25,Mall of Istanbul
Male,19,Clothing,1,300.08,Credit Card,2022-04-18,Emaar Square Mall
Female,44,Clothing,4,1200.32,Debit Card,2021-12-26,Zorlu Center
Male,60,Technology,1,1050.0,Cash,2022-08-05,Cevahir AVM
Male,63,Cosmetics,3,121.98,Cash,2021-10-27,Kanyon
Female,29,Toys,3,107.52,Cash,2023-02-14,Metrocity
Female,19,Technology,1,1050.0,Cash,2022-11-11,Mall of Istanbul
Female,19,Clothing,5,1500.4,Debit Card,2021-12-21,Mall of Istanbul
Male,42,Toys,5,179.2,Cash,2021-05-26,Forum Istanbul
Male,61,Clothing,4,1200.32,Cash,2021-06-08,Metropol AVM
Female,42,Clothing,2,600.16,Credit Card,2021-02-10,Kanyon
Male,23,Souvenir,5,58.65,Credit Card,2021-12-11,Metrocity
Female,28,Cosmetics,4,162.64,Cash,2022-08-02,Metrocity
Male,65,Clothing,5,1500.4,Credit Card,2021-04-05,Kanyon
Male,57,Food & Beverage,3,15.69,Cash,2022-09-10,Mall of Istanbul
Female,22,Cosmetics,2,81.32,Cash,2023-08-02,Istinye Park
Female,25,Clothing,5,1500.4,Cash,2022-06-20,Forum Istanbul
Female,43,Food & Beverage,4,20.92,Credit Card,2022-09-08,Mall of Istanbul
Male,46,Clothing,1,300.08,Debit Card,2021-07-07,Metrocity
Male,39,Clothing,2,600.16,Credit Card,2022-12-04,Kanyon
Female,40,Food & Beverage,3,15.69,Cash,2022-04-04,Istinye Park
Male,34,Cosmetics,1,40.66,Cash,2021-05-02,Emaar Square Mall
Male,35,Clothing,3,900.24,Credit Card,2022-11-20,Kanyon
Female,41,Clothing,5,1500.4,Cash,2022-03-02,Kanyon
Female,28,Clothing,5,1500.4,Credit Card,2021-08-22,Istinye Park
Female,25,Technology,4,4200.0,Debit Card,2022-07-09,Metrocity
Female,54,Souvenir,2,23.46,Cash,2022-05-05,Metrocity
Female,60,Clothing,2,600.16,Cash,2021-04-02,Mall of Istanbul
Male,40,Toys,2,71.68,Cash,2022-03-08,Emaar Square Mall
Female,43,Food & Beverage,4,20.92,Cash,2022-02-18,Metrocity
Female,52,Cosmetics,1,40.66,Cash,2021-12-02,Mall of Istanbul
Female,58,Clothing,4,1200.32,Credit Card,2022-11-10,Kanyon
Male,65,Clothing,1,300.08,Credit Card,2023-05-02,Metrocity
Female,38,Clothing,2,600.16,Debit Card,2022-01-24,Viaport Outlet
Male,35,Shoes,3,1800.51,Debit Card,2022-04-11,Kanyon
Male,66,Souvenir,1,11.73,Cash,2022-05-06,Emaar Square Mall
Male,34,Books,2,30.3,Cash,2023-09-01,Mall of Istanbul
Male,35,Souvenir,3,35.19,Cash,2021-08-15,Mall of Istanbul
Female,66,Clothing,3,900.24,Credit Card,2021-09-06,Istinye Park
Female,31,Shoes,4,2400.68,Debit Card,2021-06-03,Metrocity
Male,66,Clothing,5,1500.4,Cash,2022-12-09,Viaport Outlet
Female,19,Books,2,30.3,Cash,2022-05-09,Cevahir AVM
Female,34,Food & Beverage,4,20.92,Credit Card,2022-11-16,Metropol AVM
Male,41,Clothing,3,900.24,Cash,2023-06-02,Viaport Outlet
Male,56,Toys,5,179.2,Debit Card,2022-06-20,Kanyon
Female,45,Technology,2,2100.0,Cash,2021-04-06,Cevahir AVM
Male,23,Toys,4,143.36,Cash,2021-12-04,Cevahir AVM
Male,62,Clothing,3,900.24,Cash,2022-10-31,Emaar Square Mall
Male,64,Cosmetics,3,121.98,Debit Card,2021-02-02,Istinye Park
Female,53,Shoes,1,600.17,Credit Card,2022-02-05,Metrocity
Female,62,Toys,5,179.2,Credit Card,2021-03-23,Istinye Park
Male,29,Souvenir,5,58.65,Cash,2022-12-31,Cevahir AVM
Male,42,Clothing,2,600.16,Cash,2023-02-21,Mall of Istanbul
Female,20,Food & Beverage,1,5.23,Credit Card,2022-11-14,Metrocity
Female,65,Cosmetics,3,121.98,Cash,2021-10-10,Emaar Square Mall
Male,28,Clothing,5,1500.4,Debit Card,2023-10-02,Kanyon
Male,42,Clothing,1,300.08,Credit Card,2022-11-05,Mall of Istanbul
Female,37,Cosmetics,4,162.64,Credit Card,2021-05-20,Cevahir AVM
Male,41,Food & Beverage,4,20.92,Cash,2022-04-01,Kanyon
Male,24,Toys,3,107.52,Debit Card,2022-04-20,Kanyon
Male,57,Shoes,3,1800.51,Credit Card,2022-06-29,Istinye Park
Female,18,Food & Beverage,2,10.46,Credit Card,2023-07-01,Viaport Outlet
Male,36,Cosmetics,3,121.98,Cash,2022-02-07,Kanyon
Female,65,Clothing,5,1500.4,Cash,2021-06-03,Metrocity
Female,49,Shoes,2,1200.34,Debit Card,2023-02-15,Metrocity
Male,48,Souvenir,3,35.19,Credit Card,2021-06-29,Cevahir AVM
Female,26,Souvenir,3,35.19,Credit Card,2021-01-11,Mall of Istanbul
Male,24,Food & Beverage,4,20.92,Cash,2021-01-27,Mall of Istanbul
Male,33,Clothing,3,900.24,Debit Card,2022-04-16,Metropol AVM
Male,54,Toys,3,107.52,Credit Card,2021-04-27,Emaar Square Mall
Male,43,Food & Beverage,1,5.23,Cash,2021-03-23,Mall of Istanbul
Female,42,Cosmetics,3,121.98,Cash,2022-05-04,Mall of Istanbul
Male,69,Cosmetics,2,81.32,Cash,2022-01-27,Metropol AVM
Female,18,Food & Beverage,2,10.46,Credit Card,2023-01-18,Istinye Park
Male,49,Clothing,2,600.16,Credit Card,2022-03-14,Viaport Outlet
Male,28,Clothing,2,600.16,Cash,2021-09-18,Metrocity
Female,61,Clothing,2,600.16,Cash,2022-04-04,Metrocity
Male,18,Shoes,4,2400.68,Credit Card,2021-10-15,Kanyon
Female,39,Food & Beverage,1,5.23,Credit Card,2021-02-02,Metropol AVM
Female,62,Cosmetics,4,162.64,Cash,2022-08-16,Kanyon
Female,59,Cosmetics,1,40.66,Debit Card,2021-08-25,Istinye Park
Male,35,Clothing,1,300.08,Cash,2021-10-14,Cevahir AVM
Female,43,Cosmetics,3,121.98,Cash,2021-05-14,Cevahir AVM
Male,33,Food & Beverage,4,20.92,Cash,2021-04-16,Mall of Istanbul
Male,59,Shoes,3,1800.51,Cash,2022-12-30,Mall of Istanbul
Female,67,Cosmetics,5,203.3,Debit Card,2022-10-17,Mall of Istanbul
Male,40,Cosmetics,2,81.32,Debit Card,2022-10-16,Kanyon
Male,50,Toys,2,71.68,Credit Card,2021-02-20,Zorlu Center
Male,35,Food & Beverage,2,10.46,Credit Card,2021-07-22,Kanyon
Female,63,Clothing,3,900.24,Debit Card,2021-07-25,Mall of Istanbul
Female,60,Clothing,2,600.16,Credit Card,2021-01-16,Viaport Outlet
Female,59,Clothing,2,600.16,Credit Card,2021-03-07,Cevahir AVM
Male,62,Souvenir,1,11.73,Cash,2022-01-13,Cevahir AVM
Female,67,Clothing,5,1500.4,Debit Card,2022-11-13,Mall of Istanbul
Female,59,Toys,5,179.2,Cash,2021-05-21,Metropol AVM
Female,45,Clothing,5,1500.4,Debit Card,2022-07-03,Metrocity
Female,59,Shoes,5,3000.85,Debit Card,2022-12-07,Istinye Park
Male,35,Food & Beverage,4,20.92,Debit Card,2022-01-28,Istinye Park
Male,34,Toys,2,71.68,Credit Card,2022-11-23,Kanyon
Male,54,Technology,4,4200.0,Cash,2021-12-09,Metrocity
Male,40,Clothing,2,600.16,Cash,2021-12-27,Cevahir AVM
Female,21,Clothing,1,300.08,Cash,2022-09-15,Mall of Istanbul
Female,27,Shoes,1,600.17,Credit Card,2021-02-11,Kanyon
Male,47,Shoes,5,3000.85,Debit Card,2022-05-01,Zorlu Center
Female,24,Cosmetics,4,162.64,Credit Card,2021-12-29,Kanyon
Male,64,Food & Beverage,2,10.46,Cash,2023-01-03,Kanyon
Female,32,Clothing,2,600.16,Cash,2021-01-25,Kanyon
Female,23,Clothing,5,1500.4,Cash,2021-11-20,Istinye Park
Female,53,Clothing,5,1500.4,Cash,2022-01-16,Zorlu Center
Female,22,Clothing,2,600.16,Cash,2021-09-03,Kanyon
Male,30,Clothing,3,900.24,Credit Card,2021-03-18,Kanyon
Male,56,Food & Beverage,2,10.46,Credit Card,2021-04-19,Forum Istanbul
Male,22,Cosmetics,1,40.66,Cash,2021-06-21,Kanyon
Female,37,Clothing,5,1500.4,Cash,2021-08-20,Mall of Istanbul
Male,57,Clothing,3,900.24,Cash,2021-03-12,Metrocity
Female,57,Toys,4,143.36,Cash,2021-11-30,Cevahir AVM
Female,23,Books,4,60.6,Credit Card,2021-09-29,Mall of Istanbul
Female,67,Clothing,3,900.24,Credit Card,2021-10-14,Metrocity
Female,61,Cosmetics,1,40.66,Cash,2021-07-30,Metrocity
Female,58,Shoes,1,600.17,Credit Card,2021-05-30,Viaport Outlet
Female,28,Books,1,15.15,Cash,2022-05-26,Kanyon
Male,43,Cosmetics,1,40.66,Cash,2021-07-10,Metrocity
Female,61,Cosmetics,5,203.3,Cash,2022-06-22,Kanyon
Female,56,Technology,5,5250.0,Debit Card,2021-12-20,Kanyon
Female,33,Toys,3,107.52,Cash,2021-12-30,Mall of Istanbul
Male,20,Cosmetics,5,203.3,Credit Card,2022-10-03,Viaport Outlet
Female,45,Clothing,4,1200.32,Cash,2022-12-29,Metropol AVM
Female,65,Books,2,30.3,Credit Card,2021-12-19,Istinye Park
Female,57,Toys,4,143.36,Debit Card,2022-03-11,Mall of Istanbul
Female,61,Clothing,1,300.08,Credit Card,2022-04-07,Kanyon
Male,65,Shoes,4,2400.68,Credit Card,2022-05-09,Metrocity
Male,30,Shoes,2,1200.34,Cash,2023-12-02,Emaar Square Mall
Female,23,Clothing,3,900.24,Cash,2023-06-01,Viaport Outlet
Male,29,Cosmetics,5,203.3,Cash,2022-11-14,Istinye Park
Male,37,Cosmetics,2,81.32,Debit Card,2021-11-30,Kanyon
Female,21,Clothing,3,900.24,Debit Card,2021-06-08,Emaar Square Mall
Male,35,Technology,5,5250.0,Debit Card,2022-12-12,Viaport Outlet
Male,64,Toys,2,71.68,Debit Card,2022-09-15,Zorlu Center
Female,42,Technology,3,3150.0,Cash,2022-06-17,Cevahir AVM
Male,54,Toys,5,179.2,Cash,2022-10-01,Viaport Outlet
Female,56,Technology,2,2100.0,Credit Card,2021-01-29,Viaport Outlet
Female,68,Clothing,1,300.08,Debit Card,2022-06-21,Istinye Park
Female,28,Food & Beverage,2,10.46,Cash,2021-12-03,Cevahir AVM
Male,56,Books,3,45.45,Cash,2023-08-01,Forum Istanbul
Female,25,Clothing,5,1500.4,Credit Card,2022-06-26,Istinye Park
Female,54,Food & Beverage,4,20.92,Credit Card,2021-08-12,Mall of Istanbul
Male,55,Clothing,5,1500.4,Debit Card,2021-08-16,Mall of Istanbul
Female,50,Food & Beverage,4,20.92,Credit Card,2021-08-04,Viaport Outlet
Male,65,Souvenir,1,11.73,Cash,2023-01-27,Istinye Park
Female,65,Food & Beverage,3,15.69,Debit Card,2022-12-17,Cevahir AVM
Female,25,Clothing,3,900.24,Credit Card,2021-10-09,Metropol AVM
Female,19,Cosmetics,4,162.64,Debit Card,2021-06-08,Metropol AVM
Female,31,Shoes,1,600.17,Debit Card,2021-10-06,Forum Istanbul
Female,47,Toys,4,143.36,Debit Card,2022-04-16,Metrocity
Female,52,Clothing,3,900.24,Credit Card,2021-09-20,Kanyon
Female,48,Toys,1,35.84,Cash,2022-12-22,Metrocity
Female,49,Food & Beverage,2,10.46,Credit Card,2021-05-03,Kanyon
Female,54,Clothing,2,600.16,Cash,2022-11-11,Mall of Istanbul
Male,19,Clothing,1,300.08,Credit Card,2022-10-04,Metrocity
Female,18,Cosmetics,3,121.98,Cash,2021-10-08,Zorlu Center
Female,39,Clothing,2,600.16,Cash,2021-10-30,Viaport Outlet
Female,49,Cosmetics,3,121.98,Credit Card,2022-07-10,Emaar Square Mall
Female,52,Technology,5,5250.0,Debit Card,2021-09-14,Kanyon
Male,64,Clothing,5,1500.4,Credit Card,2022-12-09,Metropol AVM
Female,55,Clothing,4,1200.32,Cash,2021-11-21,Metrocity
Male,30,Souvenir,2,23.46,Cash,2022-06-03,Viaport Outlet
Female,35,Clothing,3,900.24,Debit Card,2023-03-01,Cevahir AVM
Female,60,Clothing,2,600.16,Credit Card,2022-04-13,Kanyon
Female,44,Souvenir,2,23.46,Cash,2021-12-31,Cevahir AVM
Male,53,Cosmetics,4,162.64,Credit Card,2021-06-27,Kanyon
Female,60,Toys,5,179.2,Cash,2022-02-19,Mall of Istanbul
Male,56,Cosmetics,1,40.66,Credit Card,2021-12-02,Metropol AVM
Male,28,Clothing,1,300.08,Cash,2022-05-06,Kanyon
Female,29,Shoes,1,600.17,Cash,2021-12-07,Zorlu Center
Female,32,Technology,3,3150.0,Credit Card,2022-03-02,Cevahir AVM
Female,57,Shoes,3,1800.51,Debit Card,2023-01-24,Zorlu Center
Female,27,Clothing,5,1500.4,Cash,2021-10-25,Metropol AVM
Female,55,Food & Beverage,1,5.23,Credit Card,2021-09-04,Istinye Park
Male,28,Clothing,4,1200.32,Credit Card,2022-04-05,Istinye Park
Male,36,Cosmetics,4,162.64,Cash,2021-05-27,Kanyon
Male,26,Clothing,2,600.16,Credit Card,2022-04-27,Viaport Outlet
Male,65,Food & Beverage,1,5.23,Credit Card,2021-06-12,Emaar Square Mall
Female,39,Toys,1,35.84,Debit Card,2021-10-07,Cevahir AVM
Female,22,Technology,2,2100.0,Cash,2021-03-03,Metropol AVM
Female,37,Clothing,2,600.16,Credit Card,2022-12-10,Cevahir AVM
Female,48,Food & Beverage,2,10.46,Debit Card,2021-05-30,Kanyon
Male,61,Food & Beverage,1,5.23,Debit Card,2022-10-18,Metropol AVM
Female,59,Clothing,5,1500.4,Cash,2023-06-01,Kanyon
Female,32,Souvenir,4,46.92,Cash,2021-08-27,Kanyon
Female,66,Clothing,1,300.08,Debit Card,2022-07-05,Metropol AVM
Male,46,Shoes,2,1200.34,Cash,2022-09-03,Istinye Park
Male,24,Technology,1,1050.0,Cash,2022-12-20,Mall of Istanbul
Female,40,Cosmetics,1,40.66,Cash,2022-03-08,Emaar Square Mall
Female,26,Clothing,3,900.24,Cash,2022-10-14,Zorlu Center
Male,43,Cosmetics,1,40.66,Credit Card,2021-12-07,Forum Istanbul
Male,58,Clothing,5,1500.4,Cash,2021-05-12,Kanyon
Female,60,Food & Beverage,1,5.23,Debit Card,2021-04-15,Metropol AVM
Female,34,Clothing,3,900.24,Credit Card,2022-08-06,Metropol AVM
Female,58,Souvenir,1,11.73,Debit Card,2021-09-16,Kanyon
Female,26,Cosmetics,2,81.32,Credit Card,2021-11-28,Kanyon
Female,27,Cosmetics,5,203.3,Cash,2021-10-08,Mall of Istanbul
Female,68,Shoes,4,2400.68,Credit Card,2023-02-15,Mall of Istanbul
Male,27,Toys,1,35.84,Cash,2021-11-17,Metrocity
Male,66,Cosmetics,2,81.32,Cash,2023-01-20,Metropol AVM
Male,61,Toys,1,35.84,Credit Card,2021-11-21,Kanyon
Female,34,Food & Beverage,2,10.46,Credit Card,2021-10-02,Istinye Park
Male,58,Clothing,4,1200.32,Credit Card,2023-02-22,Mall of Istanbul
Male,37,Souvenir,2,23.46,Credit Card,2022-02-22,Kanyon
Female,44,Clothing,5,1500.4,Credit Card,2021-09-14,Cevahir AVM
Male,68,Clothing,5,1500.4,Cash,2022-03-19,Kanyon
Male,46,Shoes,1,600.17,Debit Card,2021-05-27,Zorlu Center
Female,37,Clothing,3,900.24,Cash,2022-08-16,Viaport Outlet
Female,28,Clothing,3,900.24,Credit Card,2022-01-05,Metropol AVM
Male,57,Cosmetics,2,81.32,Debit Card,2021-12-02,Mall of Istanbul
Female,38,Food & Beverage,5,26.15,Debit Card,2021-08-12,Kanyon
Female,69,Cosmetics,2,81.32,Cash,2022-07-17,Mall of Istanbul
Female,27,Cosmetics,3,121.98,Credit Card,2021-03-19,Mall of Istanbul
Male,26,Clothing,2,600.16,Credit Card,2022-03-12,Kanyon
Male,35,Technology,3,3150.0,Credit Card,2021-09-20,Zorlu Center
Male,56,Toys,4,143.36,Credit Card,2021-03-22,Mall of Istanbul
Female,25,Clothing,2,600.16,Cash,2021-02-06,Forum Istanbul
Male,50,Toys,5,179.2,Cash,2022-07-28,Istinye Park
Male,21,Food & Beverage,1,5.23,Cash,2021-09-24,Kanyon
Male,37,Cosmetics,1,40.66,Cash,2022-10-06,Zorlu Center
Female,28,Toys,4,143.36,Cash,2021-11-03,Kanyon
Female,32,Cosmetics,5,203.3,Cash,2022-07-03,Kanyon
Male,28,Books,4,60.6,Credit Card,2022-04-27,Kanyon
Male,42,Cosmetics,3,121.98,Credit Card,2022-06-02,Cevahir AVM
Male,55,Shoes,4,2400.68,Cash,2022-06-11,Kanyon
Female,46,Clothing,2,600.16,Cash,2022-02-13,Mall of Istanbul
Male,63,Clothing,2,600.16,Credit Card,2022-02-11,Mall of Istanbul
Male,68,Clothing,3,900.24,Debit Card,2022-05-26,Metropol AVM
Male,69,Souvenir,1,11.73,Credit Card,2021-01-17,Forum Istanbul
Female,41,Technology,5,5250.0,Debit Card,2022-05-17,Mall of Istanbul
Male,46,Clothing,2,600.16,Debit Card,2021-04-07,Istinye Park
Female,25,Toys,2,71.68,Cash,2022-04-03,Istinye Park
Male,52,Clothing,1,300.08,Cash,2022-09-06,Metropol AVM
Female,40,Food & Beverage,4,20.92,Debit Card,2022-10-18,Kanyon
Female,35,Cosmetics,3,121.98,Cash,2021-08-09,Mall of Istanbul
Male,66,Clothing,2,600.16,Cash,2021-04-15,Metrocity
Female,47,Technology,4,4200.0,Credit Card,2022-11-04,Kanyon
Female,23,Cosmetics,4,162.64,Cash,2022-12-27,Mall of Istanbul
Female,40,Cosmetics,1,40.66,Cash,2022-06-20,Metropol AVM
Female,50,Souvenir,1,11.73,Cash,2022-08-20,Kanyon
Female,20,Clothing,5,1500.4,Cash,2022-12-01,Kanyon
Female,47,Clothing,2,600.16,Cash,2022-12-21,Istinye Park
Male,42,Cosmetics,5,203.3,Debit Card,2022-03-27,Mall of Istanbul
Male,65,Clothing,5,1500.4,Credit Card,2022-01-29,Istinye Park
Female,20,Clothing,1,300.08,Cash,2021-10-05,Istinye Park
Female,25,Cosmetics,3,121.98,Credit Card,2022-06-27,Kanyon
Male,43,Clothing,5,1500.4,Cash,2021-08-23,Metrocity
Female,50,Clothing,2,600.16,Credit Card,2021-01-05,Cevahir AVM
Female,41,Clothing,3,900.24,Cash,2021-07-29,Metrocity
Male,35,Toys,1,35.84,Cash,2021-05-01,Cevahir AVM
Female,63,Food & Beverage,2,10.46,Credit Card,2022-10-31,Kanyon
Female,61,Food & Beverage,5,26.15,Credit Card,2022-12-11,Metropol AVM
Female,18,Clothing,4,1200.32,Credit Card,2021-12-18,Viaport Outlet
Female,49,Souvenir,4,46.92,Credit Card,2022-09-01,Forum Istanbul
Male,35,Clothing,3,900.24,Cash,2022-02-12,Metrocity
Male,69,Toys,1,35.84,Debit Card,2021-08-15,Forum Istanbul
Female,69,Clothing,4,1200.32,Debit Card,2021-12-20,Metrocity
Male,22,Clothing,2,600.16,Credit Card,2021-08-25,Kanyon
Male,47,Cosmetics,2,81.32,Cash,2022-03-13,Forum Istanbul
Female,50,Toys,2,71.68,Credit Card,2022-08-23,Kanyon
Male,41,Souvenir,4,46.92,Cash,2022-08-10,Forum Istanbul
Female,41,Cosmetics,2,81.32,Cash,2023-11-01,Mall of Istanbul
Male,23,Technology,2,2100.0,Debit Card,2023-12-02,Mall of Istanbul
Male,41,Cosmetics,2,81.32,Debit Card,2021-08-21,Metrocity
Female,59,Clothing,1,300.08,Credit Card,2022-04-10,Istinye Park
Female,32,Souvenir,4,46.92,Cash,2021-12-16,Istinye Park
Male,34,Toys,5,179.2,Credit Card,2023-01-14,Metropol AVM
Male,40,Clothing,1,300.08,Credit Card,2021-09-13,Metrocity
Male,33,Toys,3,107.52,Credit Card,2022-07-25,Mall of Istanbul
Female,39,Books,2,30.3,Cash,2022-06-13,Mall of Istanbul
Female,46,Food & Beverage,4,20.92,Cash,2022-01-15,Istinye Park
Female,34,Shoes,1,600.17,Credit Card,2021-05-31,Forum Istanbul
Female,36,Books,5,75.75,Cash,2021-04-09,Forum Istanbul
Male,54,Cosmetics,1,40.66,Cash,2022-01-27,Metropol AVM
Female,59,Cosmetics,4,162.64,Credit Card,2021-05-19,Mall of Istanbul
Female,24,Food & Beverage,3,15.69,Cash,2022-07-03,Kanyon
Male,31,Food & Beverage,5,26.15,Cash,2022-07-16,Mall of Istanbul
Female,27,Clothing,1,300.08,Credit Card,2022-10-03,Zorlu Center
Male,46,Shoes,2,1200.34,Cash,2022-11-28,Kanyon
Female,25,Cosmetics,1,40.66,Cash,2021-06-01,Viaport Outlet
Male,54,Shoes,3,1800.51,Cash,2021-02-10,Metropol AVM
Male,64,Souvenir,4,46.92,Cash,2023-01-15,Istinye Park
Female,51,Cosmetics,2,81.32,Cash,2022-06-18,Mall of Istanbul
Male,53,Cosmetics,2,81.32,Cash,2022-02-07,Metropol AVM
Female,67,Clothing,1,300.08,Credit Card,2022-01-07,Kanyon
Female,69,Books,5,75.75,Cash,2021-12-30,Zorlu Center
Male,67,Cosmetics,4,162.64,Credit Card,2021-10-07,Kanyon
Male,57,Cosmetics,3,121.98,Cash,2021-02-02,Zorlu Center
Female,49,Toys,2,71.68,Cash,2021-11-05,Cevahir AVM
Female,24,Technology,2,2100.0,Cash,2023-01-14,Emaar Square Mall
Male,69,Toys,3,107.52,Credit Card,2023-01-18,Zorlu Center
Male,23,Cosmetics,2,81.32,Credit Card,2021-11-12,Zorlu Center
Female,42,Toys,4,143.36,Cash,2022-12-06,Istinye Park
Female,52,Clothing,1,300.08,Credit Card,2022-08-31,Mall of Istanbul
Male,58,Clothing,5,1500.4,Credit Card,2021-10-01,Istinye Park
Male,45,Toys,5,179.2,Debit Card,2022-08-14,Mall of Istanbul
Female,44,Food & Beverage,1,5.23,Cash,2022-08-23,Metropol AVM
Male,33,Clothing,5,1500.4,Cash,2023-06-03,Mall of Istanbul
Male,28,Cosmetics,3,121.98,Debit Card,2021-06-27,Metrocity
Male,60,Cosmetics,3,121.98,Debit Card,2021-07-25,Istinye Park
Male,36,Toys,1,35.84,Debit Card,2022-06-27,Emaar Square Mall
Female,51,Cosmetics,4,162.64,Cash,2022-10-16,Mall of Istanbul
Female,58,Clothing,1,300.08,Debit Card,2021-01-14,Metrocity
Male,22,Technology,1,1050.0,Cash,2021-04-09,Istinye Park
Female,54,Cosmetics,3,121.98,Credit Card,2021-04-26,Metrocity
Female,68,Toys,4,143.36,Cash,2022-10-09,Viaport Outlet
Female,59,Clothing,4,1200.32,Credit Card,2021-08-19,Forum Istanbul
Male,19,Clothing,4,1200.32,Cash,2021-10-14,Viaport Outlet
Female,36,Clothing,5,1500.4,Cash,2022-10-26,Kanyon
Male,62,Shoes,2,1200.34,Cash,2021-08-13,Emaar Square Mall
Male,67,Cosmetics,3,121.98,Cash,2022-05-24,Mall of Istanbul
Male,61,Toys,3,107.52,Credit Card,2022-06-19,Kanyon
Female,25,Cosmetics,1,40.66,Credit Card,2021-03-07,Metrocity
Male,47,Toys,4,143.36,Cash,2022-08-10,Kanyon
Female,62,Clothing,1,300.08,Cash,2021-12-10,Viaport Outlet
Male,19,Shoes,3,1800.51,Credit Card,2022-10-16,Istinye Park
Male,59,Food & Beverage,2,10.46,Credit Card,2021-10-20,Metropol AVM
Female,49,Toys,2,71.68,Debit Card,2022-03-08,Istinye Park
Male,29,Clothing,1,300.08,Cash,2021-05-19,Viaport Outlet
Female,63,Toys,3,107.52,Debit Card,2021-09-07,Cevahir AVM
Female,48,Clothing,5,1500.4,Cash,2022-04-06,Kanyon
Female,22,Technology,2,2100.0,Cash,2021-02-09,Mall of Istanbul
Female,52,Toys,4,143.36,Cash,2023-08-02,Mall of Istanbul
Male,34,Shoes,3,1800.51,Cash,2022-11-28,Istinye Park
Male,39,Shoes,4,2400.68,Credit Card,2022-02-07,Kanyon
Male,68,Shoes,3,1800.51,Debit Card,2022-01-30,Kanyon
Female,33,Clothing,4,1200.32,Cash,2023-05-03,Kanyon
Male,24,Clothing,2,600.16,Credit Card,2021-10-21,Viaport Outlet
Female,60,Clothing,3,900.24,Cash,2022-09-07,Metrocity
Female,27,Clothing,4,1200.32,Cash,2022-09-17,Emaar Square Mall
Male,48,Shoes,4,2400.68,Credit Card,2021-06-17,Forum Istanbul
Male,52,Food & Beverage,5,26.15,Cash,2021-10-17,Mall of Istanbul
Male,62,Clothing,4,1200.32,Debit Card,2021-08-06,Viaport Outlet
Female,59,Clothing,5,1500.4,Cash,2022-02-15,Kanyon
Female,29,Clothing,2,600.16,Debit Card,2022-09-21,Metrocity
